LAMMPS data file for GaN core-shell model

1000 atoms
500 bonds
4 atom types
1 bond types

0.0 15.9450 xlo xhi
0.0 27.6176 ylo yhi
0.0 25.9250 zlo zhi

Masses

1 69.723
2 1.0
3 14.007
4 1.0

Atoms

145 1 3.0000 0.0000 16.5705 15.5550
146 2 0.0000 0.0200 16.5705 15.5550
147 1 3.0000 1.0630 20.2529 18.1475
148 2 0.0000 1.0830 20.2529 18.1475
149 3 -3.0000 0.0000 16.5705 17.5097
150 4 0.0000 0.0200 16.5705 17.5097
151 3 -3.0000 1.0630 20.2529 20.1022
152 4 0.0000 1.0830 20.2529 20.1022
153 1 3.0000 0.0000 16.5705 20.7400
154 2 0.0000 0.0200 16.5705 20.7400
155 1 3.0000 1.0630 20.2529 23.3325
156 2 0.0000 1.0830 20.2529 23.3325
157 3 -3.0000 0.0000 16.5705 22.6947
158 4 0.0000 0.0200 16.5705 22.6947
159 3 -3.0000 1.0630 20.2529 25.2872
160 4 0.0000 1.0830 20.2529 25.2872
161 1 3.0000 0.0000 22.0940 0.0000
162 2 0.0000 0.0200 22.0940 0.0000
163 1 3.0000 1.0630 25.7764 2.5925
164 2 0.0000 1.0830 25.7764 2.5925
165 3 -3.0000 0.0000 22.0940 1.9547
166 4 0.0000 0.0200 22.0940 1.9547
167 3 -3.0000 1.0630 25.7764 4.5472
168 4 0.0000 1.0830 25.7764 4.5472
169 1 3.0000 0.0000 22.0940 5.1850
170 2 0.0000 0.0200 22.0940 5.1850
171 1 3.0000 1.0630 25.7764 7.7775
172 2 0.0000 1.0830 25.7764 7.7775
173 3 -3.0000 0.0000 22.0940 7.1397
174 4 0.0000 0.0200 22.0940 7.1397
175 3 -3.0000 1.0630 25.7764 9.7322
176 4 0.0000 1.0830 25.7764 9.7322
177 1 3.0000 0.0000 22.0940 10.3700
178 2 0.0000 0.0200 22.0940 10.3700
179 1 3.0000 1.0630 25.7764 12.9625
180 2 0.0000 1.0830 25.7764 12.9625
181 3 -3.0000 0.0000 22.0940 12.3247
182 4 0.0000 0.0200 22.0940 12.3247
183 3 -3.0000 1.0630 25.7764 14.9172
184 4 0.0000 1.0830 25.7764 14.9172
185 1 3.0000 0.0000 22.0940 15.5550
186 2 0.0000 0.0200 22.0940 15.5550
187 1 3.0000 1.0630 25.7764 18.1475
188 2 0.0000 1.0830 25.7764 18.1475
189 3 -3.0000 0.0000 22.0940 17.5097
190 4 0.0000 0.0200 22.0940 17.5097
191 3 -3.0000 1.0630 25.7764 20.1022
192 4 0.0000 1.0830 25.7764 20.1022
193 1 3.0000 0.0000 22.0940 20.7400
194 2 0.0000 0.0200 22.0940 20.7400
195 1 3.0000 1.0630 25.7764 23.3325
196 2 0.0000 1.0830 25.7764 23.3325
197 3 -3.0000 0.0000 22.0940 22.6947
198 4 0.0000 0.0200 22.0940 22.6947
199 3 -3.0000 1.0630 25.7764 25.2872
200 4 0.0000 1.0830 25.7764 25.2872
201 1 3.0000 3.1890 0.0000 0.0000
202 2 0.0000 3.2090 0.0000 0.0000
203 1 3.0000 4.2520 3.6823 2.5925
204 2 0.0000 4.2720 3.6823 2.5925
205 3 -3.0000 3.1890 0.0000 1.9547
206 4 0.0000 3.2090 0.0000 1.9547
207 3 -3.0000 4.2520 3.6823 4.5472
208 4 0.0000 4.2720 3.6823 4.5472
209 1 3.0000 3.1890 0.0000 5.1850
210 2 0.0000 3.2090 0.0000 5.1850
211 1 3.0000 4.2520 3.6823 7.7775
212 2 0.0000 4.2720 3.6823 7.7775
213 3 -3.0000 3.1890 0.0000 7.1397
214 4 0.0000 3.2090 0.0000 7.1397
215 3 -3.0000 4.2520 3.6823 9.7322
216 4 0.0000 4.2720 3.6823 9.7322
217 1 3.0000 3.1890 0.0000 10.3700
218 2 0.0000 3.2090 0.0000 10.3700
219 1 3.0000 4.2520 3.6823 12.9625
220 2 0.0000 4.2720 3.6823 12.9625
221 3 -3.0000 3.1890 0.0000 12.3247
222 4 0.0000 3.2090 0.0000 12.3247
223 3 -3.0000 4.2520 3.6823 14.9172
224 4 0.0000 4.2720 3.6823 14.9172
225 1 3.0000 3.1890 0.0000 15.5550
226 2 0.0000 3.2090 0.0000 15.5550
227 1 3.0000 4.2520 3.6823 18.1475
228 2 0.0000 4.2720 3.6823 18.1475
229 3 -3.0000 3.1890 0.0000 17.5097
230 4 0.0000 3.2090 0.0000 17.5097
231 3 -3.0000 4.2520 3.6823 20.1022
232 4 0.0000 4.2720 3.6823 20.1022
233 1 3.0000 3.1890 0.0000 20.7400
234 2 0.0000 3.2090 0.0000 20.7400
235 1 3.0000 4.2520 3.6823 23.3325
236 2 0.0000 4.2720 3.6823 23.3325
237 3 -3.0000 3.1890 0.0000 22.6947
238 4 0.0000 3.2090 0.0000 22.6947
239 3 -3.0000 4.2520 3.6823 25.2872
240 4 0.0000 4.2720 3.6823 25.2872
241 1 3.0000 3.1890 5.5235 0.0000
242 2 0.0000 3.2090 5.5235 0.0000
243 1 3.0000 4.2520 9.2059 2.5925
244 2 0.0000 4.2720 9.2059 2.5925
245 3 -3.0000 3.1890 5.5235 1.9547
246 4 0.0000 3.2090 5.5235 1.9547
247 3 -3.0000 4.2520 9.2059 4.5472
248 4 0.0000 4.2720 9.2059 4.5472
249 1 3.0000 3.1890 5.5235 5.1850
250 2 0.0000 3.2090 5.5235 5.1850
251 1 3.0000 4.2520 9.2059 7.7775
252 2 0.0000 4.2720 9.2059 7.7775
253 3 -3.0000 3.1890 5.5235 7.1397
254 4 0.0000 3.2090 5.5235 7.1397
255 3 -3.0000 4.2520 9.2059 9.7322
256 4 0.0000 4.2720 9.2059 9.7322
257 1 3.0000 3.1890 5.5235 10.3700
258 2 0.0000 3.2090 5.5235 10.3700
259 1 3.0000 4.2520 9.2059 12.9625
260 2 0.0000 4.2720 9.2059 12.9625
261 3 -3.0000 3.1890 5.5235 12.3247
262 4 0.0000 3.2090 5.5235 12.3247
263 3 -3.0000 4.2520 9.2059 14.9172
264 4 0.0000 4.2720 9.2059 14.9172
265 1 3.0000 3.1890 5.5235 15.5550
266 2 0.0000 3.2090 5.5235 15.5550
267 1 3.0000 4.2520 9.2059 18.1475
268 2 0.0000 4.2720 9.2059 18.1475
269 3 -3.0000 3.1890 5.5235 17.5097
270 4 0.0000 3.2090 5.5235 17.5097
271 3 -3.0000 4.2520 9.2059 20.1022
272 4 0.0000 4.2720 9.2059 20.1022
273 1 3.0000 3.1890 5.5235 20.7400
274 2 0.0000 3.2090 5.5235 20.7400
275 1 3.0000 4.2520 9.2059 23.3325
276 2 0.0000 4.2720 9.2059 23.3325
277 3 -3.0000 3.1890 5.5235 22.6947
278 4 0.0000 3.2090 5.5235 22.6947
279 3 -3.0000 4.2520 9.2059 25.2872
280 4 0.0000 4.2720 9.2059 25.2872
281 1 3.0000 3.1890 11.0470 0.0000
282 2 0.0000 3.2090 11.0470 0.0000
283 1 3.0000 4.2520 14.7294 2.5925
284 2 0.0000 4.2720 14.7294 2.5925
285 3 -3.0000 3.1890 11.0470 1.9547
286 4 0.0000 3.2090 11.0470 1.9547
287 3 -3.0000 4.2520 14.7294 4.5472
288 4 0.0000 4.2720 14.7294 4.5472
289 1 3.0000 3.1890 11.0470 5.1850
290 2 0.0000 3.2090 11.0470 5.1850
291 1 3.0000 4.2520 14.7294 7.7775
292 2 0.0000 4.2720 14.7294 7.7775
293 3 -3.0000 3.1890 11.0470 7.1397
294 4 0.0000 3.2090 11.0470 7.1397
295 3 -3.0000 4.2520 14.7294 9.7322
296 4 0.0000 4.2720 14.7294 9.7322
297 1 3.0000 3.1890 11.0470 10.3700
298 2 0.0000 3.2090 11.0470 10.3700
299 1 3.0000 4.2520 14.7294 12.9625
300 2 0.0000 4.2720 14.7294 12.9625
301 3 -3.0000 3.1890 11.0470 12.3247
302 4 0.0000 3.2090 11.0470 12.3247
303 3 -3.0000 4.2520 14.7294 14.9172
304 4 0.0000 4.2720 14.7294 14.9172
305 1 3.0000 3.1890 11.0470 15.5550
306 2 0.0000 3.2090 11.0470 15.5550
307 1 3.0000 4.2520 14.7294 18.1475
308 2 0.0000 4.2720 14.7294 18.1475
309 3 -3.0000 3.1890 11.0470 17.5097
310 4 0.0000 3.2090 11.0470 17.5097
311 3 -3.0000 4.2520 14.7294 20.1022
312 4 0.0000 4.2720 14.7294 20.1022
313 1 3.0000 3.1890 11.0470 20.7400
314 2 0.0000 3.2090 11.0470 20.7400
315 1 3.0000 4.2520 14.7294 23.3325
316 2 0.0000 4.2720 14.7294 23.3325
317 3 -3.0000 3.1890 11.0470 22.6947
318 4 0.0000 3.2090 11.0470 22.6947
319 3 -3.0000 4.2520 14.7294 25.2872
320 4 0.0000 4.2720 14.7294 25.2872
321 1 3.0000 3.1890 16.5705 0.0000
322 2 0.0000 3.2090 16.5705 0.0000
323 1 3.0000 4.2520 20.2529 2.5925
324 2 0.0000 4.2720 20.2529 2.5925
325 3 -3.0000 3.1890 16.5705 1.9547
326 4 0.0000 3.2090 16.5705 1.9547
327 3 -3.0000 4.2520 20.2529 4.5472
328 4 0.0000 4.2720 20.2529 4.5472
329 1 3.0000 3.1890 16.5705 5.1850
330 2 0.0000 3.2090 16.5705 5.1850
331 1 3.0000 4.2520 20.2529 7.7775
332 2 0.0000 4.2720 20.2529 7.7775
333 3 -3.0000 3.1890 16.5705 7.1397
334 4 0.0000 3.2090 16.5705 7.1397
335 3 -3.0000 4.2520 20.2529 9.7322
336 4 0.0000 4.2720 20.2529 9.7322
337 1 3.0000 3.1890 16.5705 10.3700
338 2 0.0000 3.2090 16.5705 10.3700
339 1 3.0000 4.2520 20.2529 12.9625
340 2 0.0000 4.2720 20.2529 12.9625
341 3 -3.0000 3.1890 16.5705 12.3247
342 4 0.0000 3.2090 16.5705 12.3247
343 3 -3.0000 4.2520 20.2529 14.9172
344 4 0.0000 4.2720 20.2529 14.9172
345 1 3.0000 3.1890 16.5705 15.5550
346 2 0.0000 3.2090 16.5705 15.5550
347 1 3.0000 4.2520 20.2529 18.1475
348 2 0.0000 4.2720 20.2529 18.1475
349 3 -3.0000 3.1890 16.5705 17.5097
350 4 0.0000 3.2090 16.5705 17.5097
351 3 -3.0000 4.2520 20.2529 20.1022
352 4 0.0000 4.2720 20.2529 20.1022
353 1 3.0000 3.1890 16.5705 20.7400
354 2 0.0000 3.2090 16.5705 20.7400
355 1 3.0000 4.2520 20.2529 23.3325
356 2 0.0000 4.2720 20.2529 23.3325
357 3 -3.0000 3.1890 16.5705 22.6947
358 4 0.0000 3.2090 16.5705 22.6947
359 3 -3.0000 4.2520 20.2529 25.2872
360 4 0.0000 4.2720 20.2529 25.2872
361 1 3.0000 3.1890 22.0940 0.0000
362 2 0.0000 3.2090 22.0940 0.0000
363 1 3.0000 4.2520 25.7764 2.5925
364 2 0.0000 4.2720 25.7764 2.5925
365 3 -3.0000 3.1890 22.0940 1.9547
366 4 0.0000 3.2090 22.0940 1.9547
367 3 -3.0000 4.2520 25.7764 4.5472
368 4 0.0000 4.2720 25.7764 4.5472
369 1 3.0000 3.1890 22.0940 5.1850
370 2 0.0000 3.2090 22.0940 5.1850
371 1 3.0000 4.2520 25.7764 7.7775
372 2 0.0000 4.2720 25.7764 7.7775
373 3 -3.0000 3.1890 22.0940 7.1397
374 4 0.0000 3.2090 22.0940 7.1397
375 3 -3.0000 4.2520 25.7764 9.7322
376 4 0.0000 4.2720 25.7764 9.7322
377 1 3.0000 3.1890 22.0940 10.3700
378 2 0.0000 3.2090 22.0940 10.3700
379 1 3.0000 4.2520 25.7764 12.9625
380 2 0.0000 4.2720 25.7764 12.9625
381 3 -3.0000 3.1890 22.0940 12.3247
382 4 0.0000 3.2090 22.0940 12.3247
383 3 -3.0000 4.2520 25.7764 14.9172
384 4 0.0000 4.2720 25.7764 14.9172
385 1 3.0000 3.1890 22.0940 15.5550
386 2 0.0000 3.2090 22.0940 15.5550
387 1 3.0000 4.2520 25.7764 18.1475
388 2 0.0000 4.2720 25.7764 18.1475
389 3 -3.0000 3.1890 22.0940 17.5097
390 4 0.0000 3.2090 22.0940 17.5097
391 3 -3.0000 4.2520 25.7764 20.1022
392 4 0.0000 4.2720 25.7764 20.1022
393 1 3.0000 3.1890 22.0940 20.7400
394 2 0.0000 3.2090 22.0940 20.7400
395 1 3.0000 4.2520 25.7764 23.3325
396 2 0.0000 4.2720 25.7764 23.3325
397 3 -3.0000 3.1890 22.0940 22.6947
398 4 0.0000 3.2090 22.0940 22.6947
399 3 -3.0000 4.2520 25.7764 25.2872
400 4 0.0000 4.2720 25.7764 25.2872
401 1 3.0000 6.3780 0.0000 0.0000
402 2 0.0000 6.3980 0.0000 0.0000
403 1 3.0000 7.4410 3.6823 2.5925
404 2 0.0000 7.4610 3.6823 2.5925
405 3 -3.0000 6.3780 0.0000 1.9547
406 4 0.0000 6.3980 0.0000 1.9547
407 3 -3.0000 7.4410 3.6823 4.5472
408 4 0.0000 7.4610 3.6823 4.5472
409 1 3.0000 6.3780 0.0000 5.1850
410 2 0.0000 6.3980 0.0000 5.1850
411 1 3.0000 7.4410 3.6823 7.7775
412 2 0.0000 7.4610 3.6823 7.7775
413 3 -3.0000 6.3780 0.0000 7.1397
414 4 0.0000 6.3980 0.0000 7.1397
415 3 -3.0000 7.4410 3.6823 9.7322
416 4 0.0000 7.4610 3.6823 9.7322
417 1 3.0000 6.3780 0.0000 10.3700
418 2 0.0000 6.3980 0.0000 10.3700
419 1 3.0000 7.4410 3.6823 12.9625
420 2 0.0000 7.4610 3.6823 12.9625
421 3 -3.0000 6.3780 0.0000 12.3247
422 4 0.0000 6.3980 0.0000 12.3247
423 3 -3.0000 7.4410 3.6823 14.9172
424 4 0.0000 7.4610 3.6823 14.9172
425 1 3.0000 6.3780 0.0000 15.5550
426 2 0.0000 6.3980 0.0000 15.5550
427 1 3.0000 7.4410 3.6823 18.1475
428 2 0.0000 7.4610 3.6823 18.1475
429 3 -3.0000 6.3780 0.0000 17.5097
430 4 0.0000 6.3980 0.0000 17.5097
431 3 -3.0000 7.4410 3.6823 20.1022
432 4 0.0000 7.4610 3.6823 20.1022
433 1 3.0000 6.3780 0.0000 20.7400
434 2 0.0000 6.3980 0.0000 20.7400
435 1 3.0000 7.4410 3.6823 23.3325
436 2 0.0000 7.4610 3.6823 23.3325
437 3 -3.0000 6.3780 0.0000 22.6947
438 4 0.0000 6.3980 0.0000 22.6947
439 3 -3.0000 7.4410 3.6823 25.2872
440 4 0.0000 7.4610 3.6823 25.2872
441 1 3.0000 6.3780 5.5235 0.0000
442 2 0.0000 6.3980 5.5235 0.0000
443 1 3.0000 7.4410 9.2059 2.5925
444 2 0.0000 7.4610 9.2059 2.5925
445 3 -3.0000 6.3780 5.5235 1.9547
446 4 0.0000 6.3980 5.5235 1.9547
447 3 -3.0000 7.4410 9.2059 4.5472
448 4 0.0000 7.4610 9.2059 4.5472
449 1 3.0000 6.3780 5.5235 5.1850
450 2 0.0000 6.3980 5.5235 5.1850
451 1 3.0000 7.4410 9.2059 7.7775
452 2 0.0000 7.4610 9.2059 7.7775
453 3 -3.0000 6.3780 5.5235 7.1397
454 4 0.0000 6.3980 5.5235 7.1397
455 3 -3.0000 7.4410 9.2059 9.7322
456 4 0.0000 7.4610 9.2059 9.7322
457 1 3.0000 6.3780 5.5235 10.3700
458 2 0.0000 6.3980 5.5235 10.3700
459 1 3.0000 7.4410 9.2059 12.9625
460 2 0.0000 7.4610 9.2059 12.9625
461 3 -3.0000 6.3780 5.5235 12.3247
462 4 0.0000 6.3980 5.5235 12.3247
463 3 -3.0000 7.4410 9.2059 14.9172
464 4 0.0000 7.4610 9.2059 14.9172
465 1 3.0000 6.3780 5.5235 15.5550
466 2 0.0000 6.3980 5.5235 15.5550
467 1 3.0000 7.4410 9.2059 18.1475
468 2 0.0000 7.4610 9.2059 18.1475
469 3 -3.0000 6.3780 5.5235 17.5097
470 4 0.0000 6.3980 5.5235 17.5097
471 3 -3.0000 7.4410 9.2059 20.1022
472 4 0.0000 7.4610 9.2059 20.1022
473 1 3.0000 6.3780 5.5235 20.7400
474 2 0.0000 6.3980 5.5235 20.7400
475 1 3.0000 7.4410 9.2059 23.3325
476 2 0.0000 7.4610 9.2059 23.3325
477 3 -3.0000 6.3780 5.5235 22.6947
478 4 0.0000 6.3980 5.5235 22.6947
479 3 -3.0000 7.4410 9.2059 25.2872
480 4 0.0000 7.4610 9.2059 25.2872
481 1 3.0000 6.3780 11.0470 0.0000
482 2 0.0000 6.3980 11.0470 0.0000
483 1 3.0000 7.4410 14.7294 2.5925
484 2 0.0000 7.4610 14.7294 2.5925
485 3 -3.0000 6.3780 11.0470 1.9547
486 4 0.0000 6.3980 11.0470 1.9547
487 3 -3.0000 7.4410 14.7294 4.5472
488 4 0.0000 7.4610 14.7294 4.5472
489 1 3.0000 6.3780 11.0470 5.1850
490 2 0.0000 6.3980 11.0470 5.1850
491 1 3.0000 7.4410 14.7294 7.7775
492 2 0.0000 7.4610 14.7294 7.7775
493 3 -3.0000 6.3780 11.0470 7.1397
494 4 0.0000 6.3980 11.0470 7.1397
495 3 -3.0000 7.4410 14.7294 9.7322
496 4 0.0000 7.4610 14.7294 9.7322
497 1 3.0000 6.3780 11.0470 10.3700
498 2 0.0000 6.3980 11.0470 10.3700
499 1 3.0000 7.4410 14.7294 12.9625
500 2 0.0000 7.4610 14.7294 12.9625
501 3 -3.0000 6.3780 11.0470 12.3247
502 4 0.0000 6.3980 11.0470 12.3247
503 3 -3.0000 7.4410 14.7294 14.9172
504 4 0.0000 7.4610 14.7294 14.9172
505 1 3.0000 6.3780 11.0470 15.5550
506 2 0.0000 6.3980 11.0470 15.5550
507 1 3.0000 7.4410 14.7294 18.1475
508 2 0.0000 7.4610 14.7294 18.1475
509 3 -3.0000 6.3780 11.0470 17.5097
510 4 0.0000 6.3980 11.0470 17.5097
511 3 -3.0000 7.4410 14.7294 20.1022
512 4 0.0000 7.4610 14.7294 20.1022
513 1 3.0000 6.3780 11.0470 20.7400
514 2 0.0000 6.3980 11.0470 20.7400
515 1 3.0000 7.4410 14.7294 23.3325
516 2 0.0000 7.4610 14.7294 23.3325
517 3 -3.0000 6.3780 11.0470 22.6947
518 4 0.0000 6.3980 11.0470 22.6947
519 3 -3.0000 7.4410 14.7294 25.2872
520 4 0.0000 7.4610 14.7294 25.2872
521 1 3.0000 6.3780 16.5705 0.0000
522 2 0.0000 6.3980 16.5705 0.0000
523 1 3.0000 7.4410 20.2529 2.5925
524 2 0.0000 7.4610 20.2529 2.5925
525 3 -3.0000 6.3780 16.5705 1.9547
526 4 0.0000 6.3980 16.5705 1.9547
527 3 -3.0000 7.4410 20.2529 4.5472
528 4 0.0000 7.4610 20.2529 4.5472
529 1 3.0000 6.3780 16.5705 5.1850
530 2 0.0000 6.3980 16.5705 5.1850
531 1 3.0000 7.4410 20.2529 7.7775
532 2 0.0000 7.4610 20.2529 7.7775
533 3 -3.0000 6.3780 16.5705 7.1397
534 4 0.0000 6.3980 16.5705 7.1397
535 3 -3.0000 7.4410 20.2529 9.7322
536 4 0.0000 7.4610 20.2529 9.7322
537 1 3.0000 6.3780 16.5705 10.3700
538 2 0.0000 6.3980 16.5705 10.3700
539 1 3.0000 7.4410 20.2529 12.9625
540 2 0.0000 7.4610 20.2529 12.9625
541 3 -3.0000 6.3780 16.5705 12.3247
542 4 0.0000 6.3980 16.5705 12.3247
543 3 -3.0000 7.4410 20.2529 14.9172
544 4 0.0000 7.4610 20.2529 14.9172
545 1 3.0000 6.3780 16.5705 15.5550
546 2 0.0000 6.3980 16.5705 15.5550
547 1 3.0000 7.4410 20.2529 18.1475
548 2 0.0000 7.4610 20.2529 18.1475
549 3 -3.0000 6.3780 16.5705 17.5097
550 4 0.0000 6.3980 16.5705 17.5097
551 3 -3.0000 7.4410 20.2529 20.1022
552 4 0.0000 7.4610 20.2529 20.1022
553 1 3.0000 6.3780 16.5705 20.7400
554 2 0.0000 6.3980 16.5705 20.7400
555 1 3.0000 7.4410 20.2529 23.3325
556 2 0.0000 7.4610 20.2529 23.3325
557 3 -3.0000 6.3780 16.5705 22.6947
558 4 0.0000 6.3980 16.5705 22.6947
559 3 -3.0000 7.4410 20.2529 25.2872
560 4 0.0000 7.4610 20.2529 25.2872
561 1 3.0000 6.3780 22.0940 0.0000
562 2 0.0000 6.3980 22.0940 0.0000
563 1 3.0000 7.4410 25.7764 2.5925
564 2 0.0000 7.4610 25.7764 2.5925
565 3 -3.0000 6.3780 22.0940 1.9547
566 4 0.0000 6.3980 22.0940 1.9547
567 3 -3.0000 7.4410 25.7764 4.5472
